x,y,z,intensity,frame,sigma,sigmaZ
1692.1638951109558,1307.0613642193830,1453.7391636125976,318.1279907226563,1,6.2918148040771,11.6817083358765
246.3744885999676,599.2513450334314,926.5257044039938,480.4864807128906,1,42.0426673889160,30.0404338836670
986.8666323428787,479.1497608147450,1097.2474599191521,2116.5227050781250,1,3.5647947788239,3.9262607097626
492.1422467069770,686.9293146347920,304.9680889412330,2186.1660156250000,1,1.7845994234085,14.7035312652588
926.5114104842255,1368.1907135537313,282.1408073188325,2004.4587402343750,1,12.0999364852905,43.9807052612305
763.3030931512676,1325.3631118132246,870.8065345818909,587.9726562500000,1,0.1809440255165,90.9690093994141
1679.1776049268324,516.4939704526973,1070.5012926594839,1361.6779785156250,1,13.8203430175781,18.4055461883545
1399.6038940424214,1467.3360311653089,114.8065858936280,548.5427246093750,1,7.1446285247803,20.4696655273438
237.8322788157257,440.2595150867901,577.0927337063152,2221.2011718750000,1,1.7993621826172,77.6648025512695
688.4075566049373,531.4563157164165,1340.5119278127258,1233.2559814453125,1,3.8697087764740,12.7463016510010
306.6072895255983,779.6193121981999,1346.0400048020711,1918.3964843750000,1,9.9372062683105,40.8060646057129
147.6875251297225,1922.1487301124773,994.9283645860118,2264.2934570312500,1,4.4814572334290,23.0110721588135
860.9891075162981,1587.9029992018461,748.9787912297758,326.5511169433594,1,28.4523754119873,9.1287593841553
132.8775032905548,1092.3494275773307,968.9432437239924,928.7423095703125,1,80.6498413085938,43.4678802490234
420.2725935818709,1775.6748663305175,855.1624081352971,1488.5738525390625,1,33.0319099426270,82.9650268554688
1823.3669559815958,469.4956371725916,1373.0391781745366,1509.6927490234375,1,29.4219360351563,0.3728989660740
1611.9509380764121,462.2095409076755,442.3631150236055,945.0391845703125,1,10.3393430709839,21.6704006195068
591.9959789036355,1509.5890142354974,185.3499354154515,1341.0474853515625,1,10.1714000701904,25.7070827484131
1087.8540390473840,840.6440187009094,480.7240185830015,1452.3178710937500,1,18.0359954833984,51.4383125305176
1796.4808662755445,1276.4831113104144,361.4844120695668,2005.0690917968750,1,25.5512123107910,1.6523871421814
1180.9786882114854,1475.1452227427781,174.8738950505256,334.8521423339844,1,33.6933631896973,42.0572509765625
1327.0885271905079,1527.3521660936826,611.5450268607054,438.6761169433594,1,20.3656711578369,1.0043907165527
831.3452425477827,1278.9338134935263,1062.3853111661790,674.4620971679688,1,0.8032944798470,16.4414691925049
1079.2072016791792,1550.1866394100948,1392.2234277001255,1843.8703613281250,1,9.0782356262207,46.4975204467773
225.3448415292065,948.4207114565849,866.2805615578083,1149.9404296875000,1,20.8282661437988,17.3209133148193
937.4276619745777,1026.8384701636967,152.8613069986784,456.1937255859375,1,0.0391668044031,54.0397987365723
437.3007815346530,188.4177128277391,792.0818228586883,862.7612915039063,1,2.2272293567657,23.0247173309326
360.6128252367687,1485.7372028764405,317.9261759756065,1669.9759521484375,1,1.8425706624985,64.0483398437500
1430.7401852272912,1972.4506408491052,1097.5659898706876,1158.9129638671875,1,6.7705497741699,25.9132785797119
545.3338835324269,1355.3759081692926,774.0258154604949,1987.1242675781250,1,16.0934028625488,27.4824485778809
636.7315309018154,247.6075904171401,77.5183830666796,1538.2580566406250,1,24.6389694213867,0.9226178526878
229.0197177998715,897.2026126911555,58.5836522891935,2014.7130126953125,1,17.2681446075439,13.7180624008179
451.4683713493727,1985.8132347961111,178.6265378115289,483.5383300781250,1,23.1506538391113,27.0202255249023
1655.1908212663914,462.3083892045880,144.2222931422104,518.3294067382813,1,5.3995985984802,9.6299152374268
707.7384436376583,1720.8857791874987,504.7653582558955,1682.4274902343750,1,0.9112182855606,61.7262268066406
769.6434909647318,62.7305852285331,1064.1752193846701,606.6499633789063,1,0.0842212811112,5.8563256263733
489.6433005958626,505.5086530695255,308.5266982649574,919.5867919921875,1,16.7633113861084,24.6934871673584
1133.2982909506620,1592.8313058371884,1248.6176815059248,718.7749633789063,1,14.1334247589111,36.7773399353027
1707.4142825057215,1192.4506031976966,395.9750354040378,2121.8940429687500,1,36.8686218261719,23.8950443267822
306.2637322519166,947.9761616419652,208.4587515854776,1466.7836914062500,1,9.0168018341064,2.2836833000183
420.7540406053494,632.7581761284445,1100.9473800527787,1901.5502929687500,1,4.5048117637634,49.1187553405762
1149.7924588013934,227.1931386572170,1061.2196611686181,793.6063842773438,1,51.7545394897461,27.8299026489258
178.8537775562189,537.0060224069845,229.9909468652754,1714.4719238281250,1,11.9256811141968,1.7732397317886
1189.9916918574722,1692.9541031468384,990.8218923248855,600.6683349609375,1,27.5642604827881,29.4839534759521
1413.7463696409093,1112.0269141361478,396.2390185508171,674.7673339843750,1,9.2350206375122,39.2677154541016
435.6564153449251,976.4528063288152,416.2553259488726,2218.3935546875000,1,6.1599559783936,1.6520572900772
1271.4563757956703,1582.9081108748685,1279.0410178168006,1398.1779785156250,1,45.7145156860352,159.4664459228516
1355.7364749364556,1089.6742480119603,197.2073344059727,2101.8127441406250,1,37.1046524047852,5.3806991577148
1597.6446066579056,1046.8419129938322,932.2667103597462,1237.5285644531250,1,5.5442762374878,50.4758071899414
1857.2296132855433,188.4299719884211,846.6393457322708,1163.6127929687500,1,7.7237210273743,57.8425674438477
164.5577020869436,1940.3290599778729,1414.9049969833486,1165.8710937500000,1,25.2262153625488,27.3687725067139
1791.3584850004147,1827.9659382834259,1147.1451280286187,1476.6716308593750,1,12.1941146850586,26.6563873291016
303.1778526368824,1565.2498818994993,488.1392018610602,1614.1879882812500,1,0.8238933682442,8.9826450347900
1913.4698252525407,739.3614595957268,749.7932130128590,924.1645507812500,1,3.8727288246155,15.8298234939575
1920.1341126133580,1405.3987334255110,1326.2236451973042,2028.6905517578125,1,35.3182449340820,61.7116966247559
1798.2070725315511,1378.7101999679301,1.2206731799382,2005.4964599609375,1,13.0079059600830,8.5206985473633
491.6947634302031,1538.5893518382495,218.6059003877035,2023.8685302734375,1,0.2571533620358,46.5401039123535
647.8417504331520,872.0826290976805,816.1760287490232,1664.4215087890625,1,1.1924477815628,1.9389438629150
1063.6720201684400,1648.9718778087963,724.8114538301859,2029.7891845703125,1,10.9352912902832,63.8601570129395
1969.7720041456000,849.4497805717235,170.9121429685704,950.3494262695313,1,3.8689749240875,62.2132682800293
1531.7010187007600,150.8150710424054,1188.9990120203704,1505.1149902343750,1,0.5060095787048,40.0353164672852
734.2816171444531,1094.8988349750089,1392.5085961476623,792.3856201171875,1,9.0988426208496,52.8881721496582
893.4453753995386,1867.2681876464258,1354.9675554236223,371.4743652343750,1,15.2572154998779,80.4685745239258
556.4398838164282,672.2378880451445,596.7595214077905,1423.7525634765625,1,35.5214576721191,7.2926783561707
121.3882823118280,1234.5860217823813,1427.5476548992065,1561.4520263671875,1,23.2884578704834,38.0899124145508
1620.3706819145959,164.7101976700597,922.2080011480688,2275.7683105468750,1,87.4455032348633,1.4765695333481
1506.6656326476143,1317.4872790889717,791.6046872611162,718.5308227539063,1,11.4069786071777,19.1877765655518
1491.1429883802869,1815.6560342412313,105.2854893932280,729.6395874023438,1,6.6691966056824,36.5207595825195
70.9783092999199,1684.2849169929714,769.8511304223987,387.4049987792969,1,4.4505753517151,8.8043575286865
1206.0233937286778,702.2223657729163,174.3007160771210,2211.0690917968750,1,3.1299471855164,18.9886341094971
1196.2885423089449,761.9071234329391,691.8399527726106,1739.1307373046875,1,18.2864360809326,9.0679750442505
692.5873277577754,1304.7218706454364,338.3692380994415,989.5962524414063,1,73.9110870361328,9.5249605178833
1662.0347450416648,1150.9799730390978,890.7349904996686,2240.5500488281250,1,2.3838398456573,12.2630872726440
1850.6516030758091,1608.0791812728105,679.6943586273881,959.9322509765625,1,17.7177486419678,15.5514240264893
554.0585809941628,1342.7409402602889,350.5550268805575,1946.7788085937500,1,27.3042945861816,33.9422035217285
1403.7985130227542,1679.2767832382376,962.1902583504243,866.6676635742188,1,4.0749459266663,9.0662336349487
1801.4371255321992,1831.0384049636971,531.0428962449831,1519.1534423828125,1,15.2241659164429,4.6217150688171
331.1942599725161,1019.4753879341580,831.7748546221530,1164.0400390625000,1,3.6019673347473,43.5090522766113
815.2761099181787,1247.3025497918381,385.0563907293503,906.0975952148438,1,12.5922574996948,12.6634693145752
1700.0774754280694,1438.4849267440418,601.1613402833336,2199.5939941406250,1,1.8435609340668,44.0112876892090
1751.8378371077895,1494.7211102522328,598.0364357422552,2110.7243652343750,1,33.0465011596680,2.3386876583099
1701.2523320411938,281.6296167646353,88.9212180110113,1951.1124267578125,1,0.9065860509872,57.9173660278320
961.5064720698429,930.1647539405919,78.2760166257276,1863.5853271484375,1,12.3868522644043,29.5847797393799
1916.8063749781109,97.1754206368188,1120.9446864169427,359.0227966308594,1,14.1254634857178,11.7777500152588
1258.0800577420209,200.9809144786841,214.3412865385863,1571.4620361328125,1,4.5471167564392,0.8058847188950
134.8853470032450,1589.8435114421686,1001.0850724131463,645.4085083007813,1,4.0227279663086,29.0874614715576
1536.0360133864785,304.5334259067336,1495.9833160236276,1867.0644531250000,1,9.7554712295532,0.1573652774096
1132.2365521535630,989.6597980390787,1096.9191690029295,2140.2050781250000,1,2.1226141452789,25.8317699432373
451.6293286003480,1050.6538169018268,698.8822652023063,701.1353149414063,1,4.0476837158203,17.4264087677002
1528.4464118978435,1804.4949620762757,1190.7766241549270,2294.2626953125000,1,25.8905277252197,65.7032470703125
869.2360677887798,1460.3813193445171,464.3380145572100,435.8684082031250,1,7.2292742729187,1.5755995512009
200.0555176258720,9.1209366792658,1277.3847209898850,2001.4680175781250,1,0.2155482023954,16.8277606964111
1437.5239126679792,136.8645554078344,1200.9190348141071,2074.3461914062500,1,6.4881610870361,3.9685955047607
1481.5085290462816,1256.0160393229860,721.2883936992206,323.2550964355469,1,4.5592117309570,50.3743438720703
199.3073160681861,196.3109019805918,1052.5465576935915,844.3281250000000,1,13.8676719665527,10.0896844863892
1139.2728692722258,823.1914775845202,903.6587196986721,464.6778869628906,1,3.6381847858429,58.2278518676758
391.9277133916498,107.2801945764041,1278.0378129939975,2091.3754882812500,1,4.8712372779846,6.2920660972595
610.1638038197790,875.7511895461403,440.0099111714158,633.9335327148438,1,4.2837214469910,15.6737527847290
1406.8556533605895,1987.2308036445245,1383.2588393249466,1080.9686279296875,1,37.2826576232910,2.5271592140198
1745.1187352377644,1155.6446735691034,579.9685082196114,1487.2921142578125,1,20.9317817687988,17.9472808837891
185.7974225738637,768.7808414021865,103.7785407222194,2111.6398925781250,1,5.8836069107056,7.0774154663086
429.2363592213993,688.0736188210039,935.4976874348389,453.8132934570313,1,6.9625492095947,92.6668777465820
991.9844255977448,47.8189261835118,921.6548315714188,545.8571166992188,1,5.4972348213196,5.4641423225403
1478.1165748901840,1365.7453345243825,957.9434667997205,619.5288085937500,1,2.9895367622375,7.0609607696533
1025.9280114988042,1790.8020512469302,1279.4266530390737,1230.9976806640625,1,9.2408456802368,38.2513427734375
1272.5191096023511,1414.5041800366305,1445.9372579973590,2254.1000976562500,1,47.7562789916992,43.2216110229492
1603.8240488659742,1802.9338245163074,486.3570238358168,1549.3666992187500,1,27.8492603302002,4.0023665428162
635.4712205177937,385.6869035598746,957.7277265800270,760.1580810546875,1,5.0785698890686,41.6957550048828
200.4775470432766,786.2653962350398,25.6336666446043,2266.4907226562500,1,6.7108683586121,38.8475151062012
1015.9318070073529,628.2930026512752,740.7769286272182,2045.4757080078125,1,20.7569484710693,22.5757007598877
1165.6531084674923,1389.5222826694892,524.5129716013786,1673.0888671875000,1,1.8984460830688,0.4867950677872
832.5155130020232,944.1886858549072,1179.4944078968870,1321.0272216796875,1,54.4940376281738,3.1972661018372
169.0156051140778,150.1984700848014,909.5520355657573,1510.3641357421875,1,9.6512212753296,71.0211181640625
1066.1648149609434,1765.8981120578280,356.4179447742379,366.1030883789063,1,14.1668338775635,3.8450534343719
1052.8864729509896,741.6156418864618,216.0609693164859,2057.7441406250000,1,13.3962116241455,54.0153427124023
1803.5524795459510,1875.4049604211282,1423.5563402584498,1615.5919189453125,1,3.0419535636902,30.6502742767334
1482.1978794485558,1665.0386687160994,1156.2136100395835,1816.5867919921875,1,2.8971543312073,115.0303878784180
1625.9688647735020,1182.9420880393332,435.4788082489125,1272.8079833984375,1,10.3911380767822,14.4989633560181
1930.4202016825373,517.9786162148157,1375.2641899543560,1678.5211181640625,1,1.5967729091644,19.3485927581787
1943.2472675909380,36.4996039410615,800.4597306827509,2281.6279296875000,1,12.7431011199951,18.9527893066406
26.6766629786163,126.0480520162847,904.7647686638377,1580.9838867187500,1,26.1945095062256,13.1912469863892
1285.7188356095737,700.2466377251704,1391.2723706597749,1648.8570556640625,1,5.3954672813416,126.0458831787109
1967.5317994458446,1276.4500034297002,1135.6423027584344,671.5323486328125,1,1.5230404138565,6.6591405868530
891.3539437737348,19.8843326676156,1254.7903048924327,1552.2965087890625,1,31.8388786315918,11.8160963058472
1418.2852575312181,1602.7423732924281,1248.3166835571690,1179.5434570312500,1,5.8457484245300,11.9968280792236
919.9033256264901,1053.2341002017263,951.1597192504672,2140.8764648437500,1,28.7517414093018,1.8837369680405
487.8779359196397,1862.5358488466693,1254.9010955903175,773.7083129882813,1,2.6797945499420,108.1687927246094
697.9449409860370,258.7092913142016,286.9973358488732,2186.8374023437500,1,4.6342678070068,93.6542129516602
903.8184455631603,330.7901730192341,908.8456303125803,1425.4005126953125,1,17.8461265563965,14.9879102706909
604.8743145637193,590.7226096391598,599.3169354741962,2036.9915771484375,1,11.6760272979736,8.9004716873169
1193.0915330534904,1439.3558489797426,449.6577628088094,1938.0504150390625,1,0.6650915145874,58.4325332641602
1239.2817275055672,406.8517228909358,314.1446912133042,1874.1447753906250,1,11.4233055114746,34.8314857482910
1786.0854087548969,1291.2830503533487,188.4772213056769,1608.2064208984375,1,12.4150419235229,66.6179962158203
1853.9124772429427,848.5098983944540,835.1693670502751,1398.9714355468750,1,7.3930292129517,15.5577220916748
247.1727601171254,1641.2199019191528,1420.8749088613695,1187.2951660156250,1,3.1531538963318,8.6310262680054
1519.7802853406522,512.1337753565610,1201.9996292219118,921.5399780273438,1,22.0557975769043,106.5182876586914
1553.1861084293334,967.4006447077625,596.5383245201160,1677.9718017578125,1,21.1692276000977,16.6681175231934
1349.0850963863988,1286.7899850494516,1327.2243953593027,760.5242919921875,1,15.4495019912720,20.1452121734619
1257.1852578912108,1136.3740056126032,711.5161053032238,768.8253173828125,1,49.1008567810059,6.2343897819519
567.7651298771542,1581.0848163999599,259.2941605306330,2041.2641601562500,1,6.6296381950378,10.5073804855347
119.7936671421746,322.3110457639456,925.8864334491782,2135.9323730468750,1,19.6282787322998,68.2375488281250
376.9995669359947,488.1423296281104,297.6780491251947,1705.0112304687500,1,1.2606339454651,21.0491466522217
106.4228142673144,1884.0765096248751,1143.2052258259414,1672.2342529296875,1,36.8743553161621,9.0565576553345
1615.9656206362629,1562.4093296676670,654.6130751748478,2046.7574462890625,1,3.8548943996429,1.8068884611130
1414.4925832926710,1520.8000286492077,559.9234214030421,2194.8942871093750,1,1.6985331773758,36.6851272583008
563.6449609528140,237.9965432204339,1399.1538145493621,633.6893920898438,1,23.0829906463623,16.5051155090332
1265.3017747117094,1079.7004215370330,1252.2280916928678,1572.9880371093750,1,27.2741661071777,19.6721458435059
95.5622343334732,237.5531602602089,238.2040575767286,2272.1062011718750,1,1.7751303911209,1.5268777608871
1123.3719742034348,1547.0091994977272,438.7267434974884,1771.7856445312500,1,4.4475378990173,16.6803207397461
735.0835743141707,264.6025771129970,628.7591606416141,1039.2193603515625,1,29.8461933135986,20.4206714630127
1113.4437115461067,622.6051391860045,534.4953066865452,1264.2017822265625,1,20.2880821228027,11.3128137588501
980.2459635934281,1312.4426431129034,1313.5157069031811,1525.9896240234375,1,0.7992866635323,32.3826828002930
1730.2945825097042,1236.5541368511026,1432.2905501802277,1874.5720214843750,1,4.8106904029846,36.1274070739746
1123.9969907773072,1909.0752996144643,286.2739058985051,593.9542846679688,1,11.2537565231323,66.5420837402344
265.0813287690224,322.4536794140739,197.3654476590439,639.5489501953125,1,2.3685185909271,15.3640079498291
476.4277374627898,1666.0963931005417,705.8493184020369,394.3632202148438,1,18.7474231719971,4.6505956649780
1710.9832289827755,456.3419937371815,1327.8662707315514,946.1378784179688,1,25.1853294372559,7.1966972351074
513.9515954327549,1342.7086626557477,1339.5872179166488,368.4835510253906,1,2.2074387073517,22.2330169677734
1519.3642547268446,1365.0415516824721,1121.8948662293799,2289.0744628906250,1,1.8003410100937,30.4238719940186
22.8513026824981,1484.7028556077785,930.4246776199293,701.9287719726563,1,3.2321345806122,6.6367359161377
1286.1069268661513,311.4181190101565,1274.6212402186470,1728.0831298828125,1,10.1959028244019,15.2728805541992
1667.1851012936054,216.6221493497626,1100.2150016012874,491.0458679199219,1,1.6315608024597,26.9244728088379
160.7998065126428,135.5388995130066,916.2951120449164,1770.7480468750000,1,0.8776397109032,1.6026923656464
627.9570199043583,1132.2559691750644,1337.6098553715624,947.3585815429688,1,3.4911868572235,52.3341140747070
1985.2446210839337,1099.4965863018301,201.9491273350753,2205.8198242187500,1,11.0799903869629,36.3728904724121
1206.0743969775870,1147.7794945742539,1255.1485822300049,1560.5364990234375,1,60.4064903259277,72.6335525512695
1157.5740574902927,1613.8415587941515,551.7555994260948,620.7495117187500,1,3.8749492168427,10.2190065383911
794.5494390757913,36.1435138343513,1253.6072454999260,1522.9987792968750,1,12.6211805343628,22.0658416748047
310.9636216064565,241.8582596887749,1346.7134931283681,1199.1973876953125,1,1.6874932050705,29.5411186218262
308.0056194579550,1889.8087010921506,682.5178164805508,2126.4108886718750,1,2.8341372013092,1.1710926294327
628.5181312517510,1198.4323046208681,359.2394470324425,1164.2231445312500,1,39.4340744018555,65.7118225097656
102.9720212327212,238.7449838229849,401.3493146761280,532.7951660156250,1,9.6715068817139,19.8265762329102
1770.6715332439146,1912.1750933107951,466.2041218458144,2159.2485351562500,1,2.6644656658173,67.0023651123047
1357.3456562789586,1933.8728960486012,1064.3562914900865,1547.3525390625000,1,27.8895702362061,61.2687644958496
197.3586862919044,1641.6367058193018,509.1849902560188,1189.1872558593750,1,13.7229518890381,44.8925285339355
324.2659629394643,1280.8969618059459,931.4225480628140,2019.9011230468750,1,1.4396104812622,21.0591793060303
967.2217917867238,879.9735816656133,539.0616675978904,1734.9802246093750,1,15.5709505081177,26.5417823791504
947.0509881324956,1662.3783982955524,386.0121860489845,541.4624633789063,1,45.2173347473145,83.0147094726563
288.3603583623089,1947.1093837490059,373.5053737280574,1546.4980468750000,1,1.7972068786621,55.8349533081055
1663.1938729634671,1519.2106953703433,591.0308169075055,1416.9163818359375,1,7.7993516921997,78.2320861816406
903.1049720430019,1307.3179900047071,959.5584846470281,672.0206298828125,1,20.6496467590332,4.8434758186340
1761.7855509830604,1972.2563219614501,1408.4186143522627,740.0158691406250,1,6.4309492111206,3.6365764141083
1382.1693322429364,735.5663969554560,802.1843978131561,737.9406127929688,1,0.6779407262802,58.3615379333496
1861.5983703052934,604.9868166003555,189.0698987193074,2032.0474853515625,1,3.1098806858063,4.5652718544006
1013.9770011719853,1835.8007991355398,742.5094148367967,1605.9479980468750,1,2.6607208251953,132.7911071777344
401.8531104689995,1021.0566254030007,424.3922124609764,1557.7897949218750,1,10.4292964935303,22.3280582427979
1163.8365666171867,1260.9499705214700,1309.7947666484295,1555.2872314453125,1,14.9466762542725,23.6641178131104
772.5072325430998,235.0544361198025,54.1322822665351,1381.6981201171875,1,6.5614547729492,0.0423362255096
216.8286879353482,1983.5275745832794,441.9601706414464,1312.2379150390625,1,3.5699386596680,0.5433282852173
327.1611592533758,86.7810464241328,517.2101378110734,1692.4375000000000,1,84.1996536254883,9.5830364227295
1310.9149923583341,192.0023472135682,247.0839633616770,1832.2122802734375,1,6.6775240898132,0.5629813075066
1297.0186709550380,659.9897218637357,539.7466736975862,1184.3653564453125,1,18.6506919860840,0.1348599940538
1036.2619265555124,68.8446361153943,821.8188786970110,1976.4427490234375,1,17.4225215911865,13.2363119125366
33.0417173730035,441.2973996396930,974.3763178154567,1565.1142578125000,1,3.8280885219574,13.4180994033813
1543.4483724632842,1049.1477605128696,630.7302050337711,372.4509582519531,1,6.1999440193176,40.1693840026855
1351.5650597551321,595.1817380552014,1498.9185790090451,1826.5969238281250,1,26.7731399536133,106.6134796142578
1851.4773249333491,184.9505589934798,520.9003063608806,1045.5672607421875,1,1.0528305768967,10.8536949157715
430.9974713454017,572.3317937239325,1390.6265379564229,2015.2012939453125,1,9.6272449493408,1.5889948606491
787.6639983588636,677.7018527330887,788.0883068563778,2116.4006347656250,1,1.5688459873199,10.6000394821167
5.0917321598051,1122.1273833841726,1091.6770731250449,1113.8676757812500,1,6.2095413208008,6.3547520637512
1696.4663047486672,1726.8711015350029,869.4738145611036,2224.8635253906250,1,12.4085063934326,27.2006015777588
1783.1270032552477,1053.3130976751158,182.4440535491476,1560.9637451171875,1,6.1222076416016,37.2007446289063
79.9008144354481,325.0263033643761,1112.6022297543914,1607.1688232421875,1,19.8682956695557,37.2079772949219
1642.0059053745963,551.8272756248488,1193.8631039871184,2120.0629882812500,1,0.7140335440636,27.4569454193115
1012.8405397778806,371.9133186460273,605.9892964562270,1180.7031250000000,1,7.6723513603210,32.9106979370117
1174.8198843080038,1518.9958092499339,528.7267590486438,1539.9060058593750,1,13.9139690399170,104.6046295166016
98.3084146143848,452.6279771470385,576.8938906379440,822.1106567382813,1,2.8871228694916,47.8524284362793
443.6579767764387,1531.5475675654025,260.3732880341615,1945.8631591796875,1,14.8908977508545,24.7749519348145
1943.6404527732377,474.6187633220555,1444.9606145420405,513.9347534179688,1,8.7194423675537,108.2022628784180
1842.4864647889433,925.6929220379318,505.3860742160691,1439.6221923828125,1,24.4212055206299,22.5188446044922
1861.9767890377584,1822.8513190733117,972.5960375343514,427.9946289062500,1,8.9471187591553,79.0046997070313
1983.1155535138423,360.8642794463605,1209.3998883955619,2201.0590820312500,1,15.7780084609985,1.9177563190460
742.2231002249536,509.6389990401865,862.8841386384992,1564.6870117187500,1,10.4765701293945,64.0035018920898
1479.0359358304952,40.4737406907372,602.9336314073907,1733.2712402343750,1,18.2317333221436,1.7372487783432
988.4747946915234,1134.7992051697654,1385.4198873892869,526.0200805664063,1,2.9344317913055,10.7402877807617
872.7024666821360,246.2411225253028,330.1381568200671,1020.8471679687500,1,30.1838932037354,5.4795570373535
1824.7247387909892,451.7298189914936,961.2417015075380,1611.5024414062500,1,35.8899269104004,21.0483837127686
949.0006155681863,814.9225532232950,838.9629433185751,531.0861206054688,1,8.2142276763916,48.5941123962402
1240.5019955413416,1133.8699399046632,137.9264671267544,1946.4735107421875,1,17.6824474334717,67.0692062377930
97.6420967067922,321.7160607595188,197.5320899092824,1430.7717285156250,1,25.8980140686035,14.0869684219360
1074.9616483708078,1762.9799786384431,711.3556680197908,2028.3242187500000,1,5.9324932098389,20.3258914947510
292.1443496983514,10.0164085294838,551.8919599437928,1361.0676269531250,1,0.2956922650337,6.6654882431030
572.3612373698944,946.5635023135558,1453.0868179569898,2157.5395507812500,1,14.2734994888306,17.4796695709229
125.3101607437564,635.9557616520045,1457.8714966819421,1870.9708251953125,1,7.1634531021118,44.1888656616211
1982.8596798110584,1801.5818791173238,676.7597944314132,1960.0238037109375,1,11.5159339904785,164.0401611328125
1183.5875114520561,1723.7405706616016,914.2713577444194,390.3958129882813,1,25.6252651214600,7.6015233993530
1964.1003123109558,1405.6017633091765,823.3345327235846,849.3331298828125,1,7.5179610252380,1.5970135927200
510.1940725072373,1236.5405523914660,877.5295349658929,1693.9635009765625,1,47.6492156982422,7.5330376625061
1540.5069104937202,924.3349252446924,288.3805603667788,1081.0906982421875,1,13.6836824417114,13.4832067489624
1131.6005214386457,1286.2223395782698,23.8793912251367,402.0538940429688,1,4.9403481483459,52.3691444396973
1235.1706111516605,795.7954001789232,889.9140850805533,1256.5721435546875,1,3.0799221992493,54.9503860473633
1765.0613522664326,139.2364895911210,808.8331438042854,1446.5804443359375,1,3.3428974151611,92.6407394409180
1704.6727781978066,364.3927176510459,2.9089910070917,1997.5616455078125,1,1.2085255384445,33.5573730468750
1781.4389994703838,1127.7330993073938,934.9845786679256,1836.3627929687500,1,4.2856311798096,52.7357521057129
124.6949715945437,1480.1692351873160,38.4897016610487,2281.7500000000000,1,32.3875617980957,67.3162002563477
362.9053136198038,1269.6861539945271,168.4311946302363,750.6362915039063,1,10.0584564208984,49.5869102478027
1431.7833695529157,348.4993268315246,601.6064562565151,1857.0544433593750,1,0.7848242521286,3.4519474506378
1342.9603280479673,305.2508001464206,931.2034633082560,2212.4118652343750,1,8.7988948822021,61.6825866699219
774.9523663958319,473.0402993661868,1041.0437328355149,1481.6156005859375,1,3.6516005992889,9.0196809768677
1764.5622581654068,1780.2778506946552,1072.7532027015748,1592.8861083984375,1,17.0763282775879,3.2171378135681
270.1257931671781,847.7204830121443,631.6403031579413,1727.7167968750000,1,10.0837259292603,26.7023315429688
694.3630289653129,814.5818701527089,1136.9180620576285,2240.6110839843750,1,6.7655344009399,6.2957549095154
1626.0742640056503,1862.5823884647041,259.2243404012695,1979.7998046875000,1,10.3312702178955,16.2048778533936
1318.9169928261083,618.7096759075168,321.3562231500331,1837.8277587890625,1,0.0020191622898,57.1022262573242
